blockcollect,ID,condition,correctcollect,p,trialcollect
test,6,m1,0.25,2.8960008083336576e-08,62
test,6,m1,0.3333333333333333,2.939071991059714e-10,63
test,6,m1,0.3333333333333333,4.7105110899699925e-07,64
train,7,m1,0.3333333333333333,2.2069819344185415e-09,1
train,7,m1,0.25,2.20712365515683e-09,2
train,7,m1,0.3333333333333333,2.2071079368760256e-09,3
train,7,m1,0.25,2.2074228095664797e-09,4
train,7,m1,0.5833333333333334,5.842709360538742e-11,5
train,7,m1,0.4166666666666667,6.342407451314049e-10,6
train,7,m1,0.3333333333333333,3.2349071387331074e-08,7
train,7,m1,0.5833333333333334,2.0282262806798407e-07,8
train,7,m1,0.25,3.0093409083965375e-07,9
train,7,m1,0.6666666666666666,2.352480126716259e-07,10
train,7,m1,0.4166666666666667,4.735062039557398e-05,11
train,7,m1,0.16666666666666666,4.389518431958293e-05,12
train,7,m1,0.25,3.847878183630292e-05,13
train,7,m1,0.3333333333333333,0.008552638708515753,14
train,7,m1,0.25,0.009726071853891332,15
train,7,m1,0.8333333333333334,0.010945883552063518,16
train,7,m1,0.3333333333333333,0.01220916233473975,17
train,7,m1,0.75,0.0135131335563467,18
train,7,m1,0.75,0.014855152868101566,19
train,7,m1,0.6666666666666666,0.014770867522366582,20
train,7,m1,0.16666666666666666,0.016075605693480283,21
train,7,m1,0.8333333333333334,0.01741151897704134,22
train,7,m1,0.25,0.018776653874051162,23
train,7,m1,0.25,0.02016913892149457,24
train,7,m1,0.8333333333333334,0.02158718131191974,25
train,7,m1,0.3333333333333333,0.023029063661369878,26
train,7,m1,1.0,0.04894812663792017,27
train,7,m1,0.25,0.022127732487891027,28
train,7,m1,0.6666666666666666,0.052368579601225804,29
train,7,m1,0.75,0.02322242045812001,30
train,7,m1,0.75,0.024623613413969823,31
train,7,m1,0.75,0.026044410408261675,32
train,7,m1,0.8333333333333334,0.027483505719694483,33
train,7,m1,0.75,0.02893964318506278,34
train,7,m1,0.8333333333333334,0.05521683999626107,35
train,7,m1,0.75,0.04631365614528431,36
train,7,m1,0.75,0.029666779598220012,37
train,7,m1,0.4166666666666667,0.028629855666214874,38
train,7,m1,1.0,0.057125854187664596,39
train,7,m1,0.8333333333333334,0.04893588652316671,40
test,7,m1,0.75,1.9822255458826736e-06,41
test,7,m1,0.08333333333333333,0.0008607466593820472,42
test,7,m1,0.75,0.0009942021408042836,43
test,7,m1,0.75,0.0011360444301065885,44
test,7,m1,0.08333333333333333,0.0012860286775883657,45
test,7,m1,0.25,0.0012962246735810283,46
test,7,m1,0.75,0.001447449416107131,47
test,7,m1,0.4166666666666667,0.003351946555210355,48
test,7,m1,0.6666666666666666,0.0014884665142419983,49
test,7,m1,0.8333333333333334,0.0016407127017912559,50
test,7,m1,1.0,0.004250401780304658,51
test,7,m1,0.75,0.0018327507337141586,52
test,7,m1,0.8333333333333334,0.0019989689341322614,53
test,7,m1,0.4166666666666667,0.0040735316123340455,54
test,7,m1,0.08333333333333333,0.004765891522297438,55
test,7,m1,0.08333333333333333,0.004943183219288169,56
test,7,m1,0.6666666666666666,0.0022938109430583596,57
test,7,m1,0.08333333333333333,0.005793619497148867,58
test,7,m1,0.6666666666666666,0.002260649028625278,59
test,7,m1,0.6666666666666666,0.0024334304043018545,60
test,7,m1,0.75,0.0023625161798709322,61
test,7,m1,0.08333333333333333,0.004955897502226181,62
test,7,m1,0.4166666666666667,0.004748129225944715,63
test,7,m1,0.75,0.005991198793956958,64
train,8,m1,0.5,2.2069826936868556e-09,1
train,8,m1,0.3333333333333333,2.207549613261994e-09,2
train,8,m1,0.6666666666666666,6.591567906995931e-09,3
train,8,m1,0.3333333333333333,7.137317854213671e-07,4
train,8,m1,0.25,9.282249912718596e-08,5
train,8,m1,0.16666666666666666,5.766957873950974e-06,6
train,8,m1,0.75,4.701300749243935e-06,7
train,8,m1,0.25,1.8354426191963178e-05,8
train,8,m1,0.16666666666666666,1.4149208229967296e-05,9
train,8,m1,0.3333333333333333,1.796050599900984e-05,10
train,8,m1,0.08333333333333333,8.057537307895228e-06,11
train,8,m1,0.16666666666666666,0.0025586044969943527,12
train,8,m1,0.3333333333333333,0.007549446979985409,13
train,8,m1,0.8333333333333334,0.002936030283677544,14
train,8,m1,0.25,0.009125647956342353,15
train,8,m1,0.6666666666666666,0.010614575644295379,16
train,8,m1,0.5833333333333334,0.0033453901665559693,17
train,8,m1,0.5,0.00367729959384702,18
train,8,m1,0.25,0.012368777135776556,19
train,8,m1,0.16666666666666666,0.004036149725424916,20
train,8,m1,0.75,0.003735475064979149,21
train,8,m1,0.16666666666666666,0.012663426637519294,22
train,8,m1,0.3333333333333333,0.0034954579210131243,23
train,8,m1,0.25,0.008720280902383597,24
train,8,m1,0.6666666666666666,0.010093232234881821,25
train,8,m1,0.3333333333333333,0.007246164480295239,26
train,8,m1,0.75,0.012934834478011586,27
train,8,m1,0.75,0.003837124892138888,28
train,8,m1,0.25,0.008316708325890182,29
train,8,m1,0.3333333333333333,0.012810047846951113,30
train,8,m1,0.8333333333333334,0.014179583411772272,31
train,8,m1,1.0,0.04921239818137764,32
train,8,m1,0.3333333333333333,0.010278765423054448,33
train,8,m1,0.75,0.008003163000069929,34
train,8,m1,0.75,0.0036103432787068053,35
train,8,m1,0.6666666666666666,0.011335885798617079,36
train,8,m1,0.8333333333333334,0.012726496346087194,37
train,8,m1,0.9166666666666666,0.014147315393756247,38
train,8,m1,0.4166666666666667,0.014283750612530125,39
train,8,m1,0.08333333333333333,0.003360323740080707,40
test,8,m1,0.3333333333333333,2.5037307783077623e-14,41
test,8,m1,0.75,1.1909660480980717e-08,42
test,8,m1,0.25,2.3278434738538318e-08,43
test,8,m1,0.08333333333333333,4.1113046678117015e-08,44
test,8,m1,0.4166666666666667,6.735750370476943e-08,45
test,8,m1,0.3333333333333333,1.041067396015766e-07,46
test,8,m1,0.25,5.072397236564396e-08,47
test,8,m1,0.25,1.4365000076706946e-07,48
test,8,m1,0.75,1.8790880240904365e-05,49
test,8,m1,0.75,1.6118338483973435e-05,50
test,8,m1,0.3333333333333333,2.584430608128222e-05,51
test,8,m1,0.5,2.5360295915109674e-05,52
test,8,m1,0.75,3.819950929305614e-05,53
test,8,m1,0.25,4.534857080632141e-05,54
test,8,m1,0.3333333333333333,4.420481161216968e-05,55
test,8,m1,0.3333333333333333,3.5378787183457896e-05,56
test,8,m1,0.6666666666666666,6.790086181341944e-05,57
test,8,m1,0.4166666666666667,8.360061341906981e-05,58
test,8,m1,0.8333333333333334,4.319381096444598e-05,59
test,8,m1,0.25,0.00010896299413881094,60
test,8,m1,0.9166666666666666,6.586736334428952e-05,61
test,8,m1,0.6666666666666666,9.254184792916927e-05,62
test,8,m1,0.6666666666666666,0.00014351443683921272,63
test,8,m1,0.3333333333333333,0.00012056140943503678,64
train,9,m1,0.3333333333333333,2.2069813608140814e-09,1
train,9,m1,0.5,2.207123081515538e-09,2
train,9,m1,0.6666666666666666,3.4361156967786783e-10,3
